AREA,STATENAME,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA AND PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,Idaho,All,2016-17,37,4.5,11,246,> 100%
,,,,,,,,
State,Idaho,All,2016-17,38,3.5,10,283,> 100%
,,,,,,,,
State,Idaho,All,2016-17,39,4.1,11,270,> 100%
,,,,,,,,
State,Illinois,All,2016-17,40,6.5,129,"1,996",> 100%
,,,,,,,,
State,Illinois,All,2016-17,41,7.3,150,"2,052",> 100%
,,,,,,,,
State,Illinois,All,2016-17,42,5.9,114,"1,926",99.80%
,,,,,,,,
State,Illinois,All,2016-17,43,6.6,137,"2,063",> 100%
,,,,,,,,
State,Illinois,All,2016-17,44,5.9,121,"2,043",> 100%
,,,,,,,,
State,Illinois,All,2016-17,45,6.1,121,"1,978",> 100%
,,,,,,,,
State,Illinois,All,2016-17,46,6,127,"2,106",> 100%
,,,,,,,,
State,Illinois,All,2016-17,47,5.7,116,"2,032",> 100%
,,,,,,,,
State,Illinois,All,2016-17,48,6,123,"2,057",> 100%
,,,,,,,,
State,Illinois,All,2016-17,49,5.6,120,"2,154",> 100%
,,,,,,,,
State,Illinois,All,2016-17,50,6.1,140,"2,294",> 100%
,,,,,,,,
State,Illinois,All,2016-17,51,7.3,165,"2,247",> 100%
,,,,,,,,
State,Illinois,All,2016-17,52,7.6,175,"2,296",> 100%
,,,,,,,,
State,Illinois,All,2016-17,1,7.6,171,"2,256",> 100%
,,,,,,,,
State,Illinois,All,2016-17,2,7.8,186,"2,396",> 100%
,,,,,,,,
State,Illinois,All,2016-17,3,8.1,191,"2,366",> 100%
,,,,,,,,
State,Illinois,All,2016-17,4,8.1,183,"2,246",> 100%
,,,,,,,,
State,Illinois,All,2016-17,5,7.2,165,"2,300",> 100%
,,,,,,,,
State,Illinois,All,2016-17,6,9.4,221,"2,351",> 100%
,,,,,,,,
State,Illinois,All,2016-17,7,8.4,196,"2,345",> 100%
,,,,,,,,
State,Illinois,All,2016-17,8,8.1,185,"2,293",> 100%
,,,,,,,,
State,Illinois,All,2016-17,9,8.7,193,"2,206",> 100%
,,,,,,,,
State,Illinois,All,2016-17,10,9.4,213,"2,265",> 100%
,,,,,,,,
State,Illinois,All,2016-17,11,7.5,164,"2,191",> 100%
,,,,,,,,
State,Illinois,All,2016-17,12,8,184,"2,286",> 100%
,,,,,,,,
State,Illinois,All,2016-17,13,6.6,145,"2,191",> 100%
,,,,,,,,
State,Illinois,All,2016-17,14,7.2,155,"2,146",> 100%
,,,,,,,,
State,Illinois,All,2016-17,15,8.1,176,"2,176",> 100%
,,,,,,,,
State,Illinois,All,2016-17,16,7.7,155,"2,005",> 100%
,,,,,,,,
State,Illinois,All,2016-17,17,7,140,"2,006",> 100%
,,,,,,,,
State,Illinois,All,2016-17,18,6.3,125,"1,976",> 100%
,,,,,,,,
State,Illinois,All,2016-17,19,5.9,120,"2,022",> 100%
,,,,,,,,
State,Illinois,All,2016-17,20,6.5,137,"2,098",> 100%
,,,,,,,,
State,Illinois,All,2016-17,21,6,121,"2,001",> 100%
,,,,,,,,
State,Illinois,All,2016-17,22,5.9,118,"2,002",> 100%
,,,,,,,,
State,Illinois,All,2016-17,23,5.8,117,"2,004",> 100%
,,,,,,,,
State,Illinois,All,2016-17,24,6,116,"1,927",99.80%
,,,,,,,,
State,Illinois,All,2016-17,25,6.3,121,"1,935",> 100%
,,,,,,,,
State,Illinois,All,2016-17,26,5.7,107,"1,879",97.30%
,,,,,,,,
State,Illinois,All,2016-17,27,6.1,119,"1,955",> 100%
,,,,,,,,
State,Illinois,All,2016-17,28,5.5,105,"1,926",99.80%
,,,,,,,,
State,Illinois,All,2016-17,29,5.1,98,"1,913",99.10%
,,,,,,,,
State,Illinois,All,2016-17,30,5.7,109,"1,908",98.80%
,,,,,,,,
State,Illinois,All,2016-17,31,4.9,95,"1,944",> 100%
,,,,,,,,
State,Illinois,All,2016-17,32,4.9,97,"1,981",> 100%
,,,,,,,,
State,Illinois,All,2016-17,33,5.2,101,"1,945",> 100%
,,,,,,,,
State,Illinois,All,2016-17,34,5.9,114,"1,935",> 100%
,,,,,,,,
State,Illinois,All,2016-17,35,4.9,94,"1,917",99.30%
,,,,,,,,
State,Illinois,All,2016-17,36,5.7,114,"2,006",> 100%
,,,,,,,,
State,Illinois,All,2016-17,37,5,104,"2,098",> 100%
,,,,,,,,
State,Illinois,All,2016-17,38,6.4,133,"2,076",> 100%
,,,,,,,,
State,Illinois,All,2016-17,39,5.4,107,"1,993",> 100%
,,,,,,,,
State,Indiana,All,2016-17,40,6,75,"1,258",> 100%
,,,,,,,,
State,Indiana,All,2016-17,41,5.5,67,"1,229",> 100%
,,,,,,,,
State,Indiana,All,2016-17,42,7.2,84,"1,169",> 100%
,,,,,,,,
State,Indiana,All,2016-17,43,6.3,76,"1,213",> 100%
,,,,,,,,
State,Indiana,All,2016-17,44,5.9,70,"1,186",> 100%
,,,,,,,,
State,Indiana,All,2016-17,45,7.7,96,"1,252",> 100%
,,,,,,,,
State,Indiana,All,2016-17,46,5.6,70,"1,257",> 100%
,,,,,,,,
State,Indiana,All,2016-17,47,6.1,78,"1,289",> 100%
,,,,,,,,
State,Indiana,All,2016-17,48,6.2,77,"1,237",> 100%
,,,,,,,,
State,Indiana,All,2016-17,49,6.7,91,"1,354",> 100%
,,,,,,,,
State,Indiana,All,2016-17,50,6.4,87,"1,362",> 100%
,,,,,,,,
State,Indiana,All,2016-17,51,7,92,"1,323",> 100%
,,,,,,,,
State,Indiana,All,2016-17,52,8.8,116,"1,315",> 100%
,,,,,,,,
State,Indiana,All,2016-17,1,7.4,107,"1,451",> 100%
,,,,,,,,
State,Indiana,All,2016-17,2,8.3,118,"1,415",> 100%
,,,,,,,,
State,Indiana,All,2016-17,3,7.1,99,"1,402",> 100%
,,,,,,,,
State,Indiana,All,2016-17,4,7.7,104,"1,358",> 100%
,,,,,,,,
State,Indiana,All,2016-17,5,6.1,79,"1,303",> 100%
,,,,,,,,
State,Indiana,All,2016-17,6,7.3,100,"1,373",> 100%
,,,,,,,,
State,Indiana,All,2016-17,7,8.7,122,"1,395",> 100%
,,,,,,,,
State,Indiana,All,2016-17,8,7.8,111,"1,424",> 100%
,,,,,,,,
State,Indiana,All,2016-17,9,9.7,135,"1,398",> 100%
,,,,,,,,
State,Indiana,All,2016-17,10,9.3,126,"1,360",> 100%
,,,,,,,,
State,Indiana,All,2016-17,11,8.6,118,"1,368",> 100%
,,,,,,,,
State,Indiana,All,2016-17,12,8.6,116,"1,355",> 100%
,,,,,,,,
State,Indiana,All,2016-17,13,10.6,143,"1,344",> 100%
,,,,,,,,
State,Indiana,All,2016-17,14,8.5,112,"1,321",> 100%
,,,,,,,,
State,Indiana,All,2016-17,15,8,106,"1,331",> 100%
,,,,,,,,
State,Indiana,All,2016-17,16,8.3,102,"1,226",> 100%
,,,,,,,,
State,Indiana,All,2016-17,17,7,85,"1,214",> 100%
,,,,,,,,
State,Indiana,All,2016-17,18,6.2,74,"1,186",> 100%
,,,,,,,,
State,Indiana,All,2016-17,19,6.1,76,"1,255",> 100%
,,,,,,,,
State,Indiana,All,2016-17,20,6.4,73,"1,145",> 100%
,,,,,,,,
State,Indiana,All,2016-17,21,6.9,82,"1,186",> 100%
,,,,,,,,
State,Indiana,All,2016-17,22,7.2,84,"1,160",> 100%
,,,,,,,,
State,Indiana,All,2016-17,23,4.9,61,"1,250",> 100%
,,,,,,,,
State,Indiana,All,2016-17,24,6.9,82,"1,194",> 100%
,,,,,,,,
State,Indiana,All,2016-17,25,7,81,"1,156",> 100%
,,,,,,,,
State,Indiana,All,2016-17,26,6.1,73,"1,201",> 100%
,,,,,,,,
State,Indiana,All,2016-17,27,5.5,64,"1,173",> 100%
,,,,,,,,
State,Indiana,All,2016-17,28,6.1,70,"1,142",> 100%
,,,,,,,,
State,Indiana,All,2016-17,29,5.5,64,"1,166",> 100%
,,,,,,,,
State,Indiana,All,2016-17,30,6.4,72,"1,131",> 100%
,,,,,,,,
State,Indiana,All,2016-17,31,5.4,62,"1,143",> 100%
,,,,,,,,
State,Indiana,All,2016-17,32,5.7,66,"1,164",> 100%
,,,,,,,,
State,Indiana,All,2016-17,33,4.5,52,"1,153",> 100%
,,,,,,,,
State,Indiana,All,2016-17,34,5.5,62,"1,125",> 100%
,,,,,,,,
State,Indiana,All,2016-17,35,5.2,63,"1,205",> 100%
,,,,,,,,
State,Indiana,All,2016-17,36,5.5,64,"1,156",> 100%
,,,,,,,,
State,Indiana,All,2016-17,37,6,69,"1,152",> 100%
,,,,,,,,
State,Indiana,All,2016-17,38,5.6,67,"1,189",> 100%
,,,,,,,,
State,Indiana,All,2016-17,39,4.9,59,"1,198",> 100%
,,,,,,,,
State,Iowa,All,2016-17,40,6.4,35,549,> 100%
,,,,,,,,
State,Iowa,All,2016-17,41,5.5,34,615,> 100%
,,,,,,,,
State,Iowa,All,2016-17,42,8.3,46,554,> 100%
,,,,,,,,
State,Iowa,All,2016-17,43,8.3,47,568,> 100%
,,,,,,,,
State,Iowa,All,2016-17,44,8.6,48,560,> 100%
,,,,,,,,
State,Iowa,All,2016-17,45,7.8,43,553,> 100%
,,,,,,,,
State,Iowa,All,2016-17,46,6.9,38,554,> 100%
,,,,,,,,
State,Iowa,All,2016-17,47,7.8,48,618,> 100%
,,,,,,,,
State,Iowa,All,2016-17,48,6,36,599,> 100%
,,,,,,,,
State,Iowa,All,2016-17,49,5.9,35,591,> 100%
,,,,,,,,
State,Iowa,All,2016-17,50,7.2,43,599,> 100%
,,,,,,,,
State,Iowa,All,2016-17,51,6.8,43,637,> 100%
,,,,,,,,
State,Iowa,All,2016-17,52,8.5,58,684,> 100%
,,,,,,,,
State,Iowa,All,2016-17,1,7,46,661,> 100%
,,,,,,,,
State,Iowa,All,2016-17,2,8.4,61,730,> 100%
,,,,,,,,
State,Iowa,All,2016-17,3,9.8,67,687,> 100%
,,,,,,,,
State,Iowa,All,2016-17,4,10.2,66,649,> 100%
,,,,,,,,
State,Iowa,All,2016-17,5,9.2,62,676,> 100%
,,,,,,,,
State,Iowa,All,2016-17,6,12.1,78,642,> 100%
,,,,,,,,
State,Iowa,All,2016-17,7,11.1,74,665,> 100%
,,,,,,,,
State,Iowa,All,2016-17,8,11.3,70,617,> 100%
,,,,,,,,
State,Iowa,All,2016-17,9,9.2,59,641,> 100%
,,,,,,,,
State,Iowa,All,2016-17,10,9.9,61,614,> 100%
,,,,,,,,
State,Iowa,All,2016-17,11,9,55,609,> 100%
,,,,,,,,
State,Iowa,All,2016-17,12,9.8,63,645,> 100%
,,,,,,,,
State,Iowa,All,2016-17,13,9.3,55,594,> 100%
,,,,,,,,
State,Iowa,All,2016-17,14,7.1,41,575,> 100%
,,,,,,,,
State,Iowa,All,2016-17,15,7.3,45,616,> 100%
,,,,,,,,
State,Iowa,All,2016-17,16,7.3,42,573,> 100%
,,,,,,,,
State,Iowa,All,2016-17,17,7.5,45,601,> 100%
,,,,,,,,
State,Iowa,All,2016-17,18,5.2,33,632,> 100%
,,,,,,,,
State,Iowa,All,2016-17,19,5.2,28,538,> 100%
,,,,,,,,
State,Iowa,All,2016-17,20,8.5,48,566,> 100%
,,,,,,,,
State,Iowa,All,2016-17,21,7.2,40,556,> 100%
,,,,,,,,
State,Iowa,All,2016-17,22,5.5,32,581,> 100%
,,,,,,,,
State,Iowa,All,2016-17,23,6.9,38,548,> 100%
,,,,,,,,
State,Iowa,All,2016-17,24,6.9,37,533,99.90%
,,,,,,,,
State,Iowa,All,2016-17,25,5.4,29,542,> 100%
,,,,,,,,
State,Iowa,All,2016-17,26,5.6,30,537,> 100%
,,,,,,,,
State,Iowa,All,2016-17,27,4.5,23,511,95.70%
,,,,,,,,
State,Iowa,All,2016-17,28,5.2,26,504,94.40%
,,,,,,,,
State,Iowa,All,2016-17,29,6.3,30,479,89.70%
,,,,,,,,
State,Iowa,All,2016-17,30,5.6,30,539,> 100%
,,,,,,,,
State,Iowa,All,2016-17,31,5,26,519,97.20%
,,,,,,,,
State,Iowa,All,2016-17,32,5.7,29,505,94.60%
,,,,,,,,
State,Iowa,All,2016-17,33,4.1,21,518,97%
,,,,,,,,
State,Iowa,All,2016-17,34,5.5,28,512,95.90%
,,,,,,,,
State,Iowa,All,2016-17,35,2.9,15,513,96.10%
,,,,,,,,
State,Iowa,All,2016-17,36,6.2,34,546,> 100%
,,,,,,,,
State,Iowa,All,2016-17,37,5.9,32,538,> 100%
,,,,,,,,
State,Iowa,All,2016-17,38,7,40,571,> 100%
,,,,,,,,
State,Iowa,All,2016-17,39,6,32,533,99.90%
,,,,,,,,
State,Kansas,All,2016-17,40,6.4,31,481,> 100%
,,,,,,,,
State,Kansas,All,2016-17,41,5.7,30,528,> 100%
,,,,,,,,
State,Kansas,All,2016-17,42,6,28,463,98.20%
,,,,,,,,
State,Kansas,All,2016-17,43,4.2,21,504,> 100%
,,,,,,,,
State,Kansas,All,2016-17,44,5.9,30,506,> 100%
,,,,,,,,
State,Kansas,All,2016-17,45,5.7,29,510,> 100%
,,,,,,,,
State,Kansas,All,2016-17,46,6.6,36,544,> 100%
,,,,,,,,
State,Kansas,All,2016-17,47,7,35,499,> 100%
,,,,,,,,
State,Kansas,All,2016-17,48,4.7,26,552,> 100%
,,,,,,,,
State,Kansas,All,2016-17,49,6.9,37,540,> 100%
,,,,,,,,
State,Kansas,All,2016-17,50,7.2,41,569,> 100%
,,,,,,,,
State,Kansas,All,2016-17,51,8.4,47,557,> 100%
,,,,,,,,
State,Kansas,All,2016-17,52,7.2,40,556,> 100%
,,,,,,,,
State,Kansas,All,2016-17,1,9.7,58,597,> 100%
,,,,,,,,
State,Kansas,All,2016-17,2,6.8,40,591,> 100%
,,,,,,,,
State,Kansas,All,2016-17,3,7.9,45,573,> 100%
,,,,,,,,
State,Kansas,All,2016-17,4,10.6,61,577,> 100%
,,,,,,,,
State,Kansas,All,2016-17,5,9,51,568,> 100%
,,,,,,,,
State,Kansas,All,2016-17,6,9.3,55,590,> 100%
,,,,,,,,
State,Kansas,All,2016-17,7,12.9,75,582,> 100%
,,,,,,,,
State,Kansas,All,2016-17,8,13,77,591,> 100%
,,,,,,,,
State,Kansas,All,2016-17,9,12.8,71,554,> 100%
,,,,,,,,
State,Kansas,All,2016-17,10,11.5,67,584,> 100%
,,,,,,,,
State,Kansas,All,2016-17,11,8.4,48,574,> 100%
,,,,,,,,
State,Kansas,All,2016-17,12,7.5,43,570,> 100%
,,,,,,,,
State,Kansas,All,2016-17,13,8.8,46,522,> 100%
,,,,,,,,
State,Kansas,All,2016-17,14,6.7,34,511,> 100%
,,,,,,,,
State,Kansas,All,2016-17,15,6.9,35,504,> 100%
,,,,,,,,
State,Kansas,All,2016-17,16,5.8,30,519,> 100%
,,,,,,,,
State,Kansas,All,2016-17,17,6.5,32,493,> 100%
,,,,,,,,
State,Kansas,All,2016-17,18,4.8,25,516,> 100%
,,,,,,,,
State,Kansas,All,2016-17,19,5.9,30,507,> 100%
,,,,,,,,
State,Kansas,All,2016-17,20,7,31,446,94.60%
,,,,,,,,
State,Kansas,All,2016-17,21,6.5,32,494,> 100%
,,,,,,,,
State,Kansas,All,2016-17,22,6.9,31,449,95.20%
,,,,,,,,
State,Kansas,All,2016-17,23,7.9,38,479,> 100%
,,,,,,,,
State,Kansas,All,2016-17,24,5.2,23,444,94.20%
,,,,,,,,
State,Kansas,All,2016-17,25,5.5,26,470,99.70%
,,,,,,,,
State,Kansas,All,2016-17,26,6.5,32,493,> 100%
,,,,,,,,
State,Kansas,All,2016-17,27,7.2,36,499,> 100%
,,,,,,,,
State,Kansas,All,2016-17,28,7.1,37,520,> 100%
,,,,,,,,
State,Kansas,All,2016-17,29,5.8,29,501,> 100%
,,,,,,,,
State,Kansas,All,2016-17,30,4.8,23,481,> 100%
,,,,,,,,
State,Kansas,All,2016-17,31,4.5,20,440,93.30%
,,,,,,,,
State,Kansas,All,2016-17,32,6.3,29,460,97.60%
,,,,,,,,
State,Kansas,All,2016-17,33,4.4,22,498,> 100%
,,,,,,,,
State,Kansas,All,2016-17,34,4.3,20,470,99.70%
,,,,,,,,
State,Kansas,All,2016-17,35,5,25,502,> 100%
,,,,,,,,
State,Kansas,All,2016-17,36,4.2,20,476,> 100%
,,,,,,,,
State,Kansas,All,2016-17,37,5.9,28,473,> 100%
,,,,,,,,
State,Kansas,All,2016-17,38,5.1,24,474,> 100%
,,,,,,,,
State,Kansas,All,2016-17,39,4.4,22,496,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,40,7.8,71,913,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,41,8.5,77,908,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,42,7.9,71,903,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,43,7.8,66,841,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,44,7.2,64,895,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,45,7.9,71,899,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,46,7.2,70,971,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,47,9.3,86,928,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,48,9.2,88,960,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,49,6.8,67,982,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,50,7.3,73,999,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,51,7.1,70,981,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,52,9.7,98,"1,014",> 100%
,,,,,,,,
State,Kentucky,All,2016-17,1,8.9,94,"1,051",> 100%
,,,,,,,,
State,Kentucky,All,2016-17,2,8.7,94,"1,078",> 100%
,,,,,,,,
State,Kentucky,All,2016-17,3,8.2,83,"1,012",> 100%
,,,,,,,,
State,Kentucky,All,2016-17,4,8.1,74,913,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,5,8.8,88,998,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,6,8.3,85,"1,030",> 100%
,,,,,,,,
State,Kentucky,All,2016-17,7,9.5,93,981,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,8,9.5,98,"1,029",> 100%
,,,,,,,,
State,Kentucky,All,2016-17,9,9.5,97,"1,019",> 100%
,,,,,,,,
State,Kentucky,All,2016-17,10,10.6,102,960,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,11,9.7,94,973,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,12,11.1,109,979,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,13,10.3,100,969,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,14,9.1,87,959,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,15,8.9,86,968,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,16,10.2,93,916,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,17,6.9,65,946,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,18,7.5,65,864,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,19,6.1,56,918,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,20,6,52,873,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,21,6.5,58,887,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,22,6.7,57,856,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,23,7.8,70,896,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,24,6.4,59,920,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,25,5.9,49,825,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,26,7.4,65,874,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,27,6.7,58,870,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,28,8,69,859,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,29,6.3,53,835,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,30,6,53,877,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,31,6.4,53,833,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,32,6.9,59,859,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,33,6.5,56,857,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,34,6.2,53,859,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,35,8.8,77,878,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,36,7.1,58,822,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,37,5.5,51,925,> 100%
,,,,,,,,
State,Kentucky,All,2016-17,38,7.7,61,797,98.40%
,,,,,,,,
State,Kentucky,All,2016-17,39,6.1,53,866,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,40,3.8,34,903,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,41,5.3,45,853,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,42,5.6,45,808,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,43,4.2,36,858,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,44,3.8,31,818,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,45,6,50,828,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,46,5.8,51,879,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,47,4.8,39,820,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,48,5.5,49,899,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,49,5.6,47,832,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,50,4.5,39,860,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,51,5.2,47,899,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,52,5.1,43,838,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,1,6.5,59,906,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,2,6.3,59,938,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,3,6.6,59,890,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,4,5.4,48,882,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,5,6,56,930,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,6,6.2,56,906,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,7,5.9,51,870,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,8,6.8,66,968,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,9,6.8,63,933,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,10,6.7,60,899,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,11,7.1,65,913,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,12,4.8,45,941,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,13,6.7,61,913,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,14,4.2,40,942,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,15,4.6,38,831,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,16,4.7,39,838,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,17,5.3,47,885,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,18,4.1,34,831,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,19,4.7,41,866,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,20,4.8,41,861,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,21,3,25,820,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,22,5.2,45,864,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,23,5,42,847,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,24,3.8,30,792,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,25,4.7,38,808,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,26,4.2,34,819,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,27,3.9,31,792,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,28,4.2,34,803,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,29,3.6,30,838,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,30,3.5,29,818,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,31,4,33,827,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,32,4.2,34,818,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,33,4.6,38,829,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,34,4.5,37,826,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,35,3.6,28,778,99.50%
,,,,,,,,
State,Louisiana,All,2016-17,36,4.3,35,818,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,37,4.9,44,897,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,38,5,42,833,> 100%
,,,,,,,,
State,Louisiana,All,2016-17,39,4.3,33,772,98.70%
,,,,,,,,
State,Maine,All,2016-17,40,5.4,13,242,99%
,,,,,,,,
State,Maine,All,2016-17,41,5.7,17,298,> 100%
,,,,,,,,
State,Maine,All,2016-17,42,6.5,18,277,> 100%
,,,,,,,,
State,Maine,All,2016-17,43,5.8,15,259,> 100%
,,,,,,,,
State,Maine,All,2016-17,44,6.3,20,317,> 100%
,,,,,,,,
State,Maine,All,2016-17,45,4.6,13,284,> 100%
,,,,,,,,
State,Maine,All,2016-17,46,4.7,13,276,> 100%
,,,,,,,,
State,Maine,All,2016-17,47,3.4,9,265,> 100%
,,,,,,,,
State,Maine,All,2016-17,48,5.5,16,292,> 100%
,,,,,,,,
State,Maine,All,2016-17,49,4.5,14,314,> 100%
,,,,,,,,
State,Maine,All,2016-17,50,5.7,17,300,> 100%
,,,,,,,,
State,Maine,All,2016-17,51,5.1,15,295,> 100%
,,,,,,,,
State,Maine,All,2016-17,52,8.5,23,270,> 100%
,,,,,,,,
State,Maine,All,2016-17,1,6.4,17,266,> 100%
,,,,,,,,
State,Maine,All,2016-17,2,8.2,24,293,> 100%
,,,,,,,,
State,Maine,All,2016-17,3,6.4,20,311,> 100%
,,,,,,,,
State,Maine,All,2016-17,4,7.4,23,310,> 100%
,,,,,,,,
State,Maine,All,2016-17,5,4.8,13,272,> 100%
,,,,,,,,
State,Maine,All,2016-17,6,10.5,31,295,> 100%
,,,,,,,,
State,Maine,All,2016-17,7,9.2,26,284,> 100%
,,,,,,,,
State,Maine,All,2016-17,8,8.1,25,308,> 100%
,,,,,,,,
State,Maine,All,2016-17,9,11.2,32,285,> 100%
,,,,,,,,
State,Maine,All,2016-17,10,7.3,23,314,> 100%
,,,,,,,,
State,Maine,All,2016-17,11,8.5,28,331,> 100%
,,,,,,,,
State,Maine,All,2016-17,12,8.2,24,291,> 100%
,,,,,,,,
State,Maine,All,2016-17,13,9.7,31,319,> 100%
,,,,,,,,
State,Maine,All,2016-17,14,7.3,24,330,> 100%
,,,,,,,,
State,Maine,All,2016-17,15,11.3,35,309,> 100%
,,,,,,,,
State,Maine,All,2016-17,16,9,25,279,> 100%
,,,,,,,,
State,Maine,All,2016-17,17,6.8,21,307,> 100%
,,,,,,,,
State,Maine,All,2016-17,18,6.3,17,268,> 100%
,,,,,,,,
State,Maine,All,2016-17,19,6.1,17,278,> 100%
,,,,,,,,
State,Maine,All,2016-17,20,7.1,20,282,> 100%
,,,,,,,,
State,Maine,All,2016-17,21,5.4,14,257,> 100%
,,,,,,,,
State,Maine,All,2016-17,22,4.5,12,264,> 100%
,,,,,,,,
State,Maine,All,2016-17,23,7.8,20,257,> 100%
,,,,,,,,
State,Maine,All,2016-17,24,9.1,24,264,> 100%
,,,,,,,,
State,Maine,All,2016-17,25,3.6,10,279,> 100%
,,,,,,,,
State,Maine,All,2016-17,26,7,19,272,> 100%
,,,,,,,,
State,Maine,All,2016-17,27,4.6,11,238,97.30%
,,,,,,,,
State,Maine,All,2016-17,28,6.6,17,259,> 100%
,,,,,,,,
State,Maine,All,2016-17,29,3.8,10,263,> 100%
,,,,,,,,
State,Maine,All,2016-17,30,3.1,7,223,91.20%
