AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA AND PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,New York,All,2010-11,37,6.1,97,"1,599",87.70%
State,New York,All,2010-11,38,8,143,"1,780",97.60%
State,New York,All,2010-11,39,7.4,129,"1,742",95.60%
State,North Carolina,All,2010-11,40,6.9,104,"1,513",99.80%
State,North Carolina,All,2010-11,41,7.4,111,"1,503",99.10%
State,North Carolina,All,2010-11,42,7.8,119,"1,535",> 100%
State,North Carolina,All,2010-11,43,7.3,112,"1,526",> 100%
State,North Carolina,All,2010-11,44,7.4,116,"1,575",> 100%
State,North Carolina,All,2010-11,45,8,123,"1,547",> 100%
State,North Carolina,All,2010-11,46,8.1,123,"1,518",> 100%
State,North Carolina,All,2010-11,47,7.8,117,"1,491",98.30%
State,North Carolina,All,2010-11,48,10,147,"1,464",96.50%
State,North Carolina,All,2010-11,49,7.3,114,"1,563",> 100%
State,North Carolina,All,2010-11,50,9.5,154,"1,629",> 100%
State,North Carolina,All,2010-11,51,8.9,145,"1,626",> 100%
State,North Carolina,All,2010-11,52,8.1,141,"1,731",> 100%
State,North Carolina,All,2010-11,1,10.2,175,"1,716",> 100%
State,North Carolina,All,2010-11,2,9.4,161,"1,718",> 100%
State,North Carolina,All,2010-11,3,10.6,176,"1,662",> 100%
State,North Carolina,All,2010-11,4,9.6,163,"1,698",> 100%
State,North Carolina,All,2010-11,5,10.7,183,"1,718",> 100%
State,North Carolina,All,2010-11,6,10.2,171,"1,679",> 100%
State,North Carolina,All,2010-11,7,9.9,175,"1,759",> 100%
State,North Carolina,All,2010-11,8,10.7,181,"1,691",> 100%
State,North Carolina,All,2010-11,9,10.5,175,"1,666",> 100%
State,North Carolina,All,2010-11,10,10.2,162,"1,585",> 100%
State,North Carolina,All,2010-11,11,9.6,158,"1,648",> 100%
State,North Carolina,All,2010-11,12,8.4,130,"1,542",> 100%
State,North Carolina,All,2010-11,13,9.6,141,"1,470",96.90%
State,North Carolina,All,2010-11,14,6.6,103,"1,566",> 100%
State,North Carolina,All,2010-11,15,8.2,125,"1,532",> 100%
State,North Carolina,All,2010-11,16,7.9,115,"1,454",95.90%
State,North Carolina,All,2010-11,17,8.6,125,"1,461",96.30%
State,North Carolina,All,2010-11,18,8.5,122,"1,443",95.10%
State,North Carolina,All,2010-11,19,7.8,117,"1,496",98.60%
State,North Carolina,All,2010-11,20,8.9,133,"1,502",99%
State,North Carolina,All,2010-11,21,7.7,112,"1,463",96.50%
State,North Carolina,All,2010-11,22,7.4,111,"1,493",98.40%
State,North Carolina,All,2010-11,23,7.7,110,"1,437",94.70%
State,North Carolina,All,2010-11,24,7.9,116,"1,468",96.80%
State,North Carolina,All,2010-11,25,7.6,109,"1,434",94.50%
State,North Carolina,All,2010-11,26,8.1,121,"1,498",98.80%
State,North Carolina,All,2010-11,27,7.9,115,"1,458",96.10%
State,North Carolina,All,2010-11,28,7.6,112,"1,479",97.50%
State,North Carolina,All,2010-11,29,6.9,100,"1,447",95.40%
State,North Carolina,All,2010-11,30,7.5,107,"1,420",93.60%
State,North Carolina,All,2010-11,31,7.2,108,"1,493",98.40%
State,North Carolina,All,2010-11,32,8.2,121,"1,484",97.80%
State,North Carolina,All,2010-11,33,8.7,122,"1,401",92.40%
State,North Carolina,All,2010-11,34,8.3,119,"1,426",94%
State,North Carolina,All,2010-11,35,7,103,"1,473",97.10%
State,North Carolina,All,2010-11,36,8.1,116,"1,426",94%
State,North Carolina,All,2010-11,37,7.7,108,"1,406",92.70%
State,North Carolina,All,2010-11,38,6.6,101,"1,531",> 100%
State,North Carolina,All,2010-11,39,7.4,104,"1,398",92.20%
State,North Dakota,All,2010-11,40,9.3,12,129,> 100%
State,North Dakota,All,2010-11,41,6.5,8,123,> 100%
State,North Dakota,All,2010-11,42,10.7,11,103,90.50%
State,North Dakota,All,2010-11,43,7.9,10,126,> 100%
State,North Dakota,All,2010-11,44,8.8,11,125,> 100%
State,North Dakota,All,2010-11,45,10.3,12,116,> 100%
State,North Dakota,All,2010-11,46,4,5,125,> 100%
State,North Dakota,All,2010-11,47,8.9,10,112,98.40%
State,North Dakota,All,2010-11,48,9.6,13,135,> 100%
State,North Dakota,All,2010-11,49,9,12,133,> 100%
State,North Dakota,All,2010-11,50,4.7,5,107,94%
State,North Dakota,All,2010-11,51,6.2,8,129,> 100%
State,North Dakota,All,2010-11,52,7.4,10,135,> 100%
State,North Dakota,All,2010-11,1,5.8,7,121,> 100%
State,North Dakota,All,2010-11,2,5.7,6,105,92.20%
State,North Dakota,All,2010-11,3,8.2,10,122,> 100%
State,North Dakota,All,2010-11,4,7.6,9,118,> 100%
State,North Dakota,All,2010-11,5,7.9,9,114,> 100%
State,North Dakota,All,2010-11,6,6.8,8,118,> 100%
State,North Dakota,All,2010-11,7,6.1,8,131,> 100%
State,North Dakota,All,2010-11,8,14.4,16,111,97.50%
State,North Dakota,All,2010-11,9,7.8,10,129,> 100%
State,North Dakota,All,2010-11,10,11.2,13,116,> 100%
State,North Dakota,All,2010-11,11,11.7,13,111,97.50%
State,North Dakota,All,2010-11,12,7.3,9,124,> 100%
State,North Dakota,All,2010-11,13,7.5,8,107,94%
State,North Dakota,All,2010-11,14,11.3,15,133,> 100%
State,North Dakota,All,2010-11,15,6.1,7,114,> 100%
State,North Dakota,All,2010-11,16,8.5,10,117,> 100%
State,North Dakota,All,2010-11,17,6.2,8,130,> 100%
State,North Dakota,All,2010-11,18,8.6,9,105,92.20%
State,North Dakota,All,2010-11,19,3.2,4,125,> 100%
State,North Dakota,All,2010-11,20,5.5,6,110,96.60%
State,North Dakota,All,2010-11,21,3,3,100,87.90%
State,North Dakota,All,2010-11,22,6.7,8,120,> 100%
State,North Dakota,All,2010-11,23,6.3,7,111,97.50%
State,North Dakota,All,2010-11,24,8.2,8,97,85.20%
State,North Dakota,All,2010-11,25,7.4,9,121,> 100%
State,North Dakota,All,2010-11,26,5.6,6,108,94.90%
State,North Dakota,All,2010-11,27,8.3,10,121,> 100%
State,North Dakota,All,2010-11,28,7.8,7,90,79.10%
State,North Dakota,All,2010-11,29,10.4,10,96,84.30%
State,North Dakota,All,2010-11,30,2.9,3,103,90.50%
State,North Dakota,All,2010-11,31,5,5,101,88.70%
State,North Dakota,All,2010-11,32,10.4,13,125,> 100%
State,North Dakota,All,2010-11,33,5.3,6,114,> 100%
State,North Dakota,All,2010-11,34,6.7,8,120,> 100%
State,North Dakota,All,2010-11,35,6.8,7,103,90.50%
State,North Dakota,All,2010-11,36,8.2,9,110,96.60%
State,North Dakota,All,2010-11,37,5.5,6,110,96.60%
State,North Dakota,All,2010-11,38,10.5,12,114,> 100%
State,North Dakota,All,2010-11,39,7.9,7,89,78.20%
State,Ohio,All,2010-11,40,8.4,168,"1,994",96.90%
State,Ohio,All,2010-11,41,6.8,138,"2,043",99.30%
State,Ohio,All,2010-11,42,7.6,159,"2,103",> 100%
State,Ohio,All,2010-11,43,8.4,163,"1,944",94.50%
State,Ohio,All,2010-11,44,8.1,160,"1,981",96.30%
State,Ohio,All,2010-11,45,8,168,"2,101",> 100%
State,Ohio,All,2010-11,46,7.2,148,"2,060",> 100%
State,Ohio,All,2010-11,47,7.3,148,"2,018",98.10%
State,Ohio,All,2010-11,48,8.1,171,"2,121",> 100%
State,Ohio,All,2010-11,49,9.5,200,"2,116",> 100%
State,Ohio,All,2010-11,50,8.6,186,"2,167",> 100%
State,Ohio,All,2010-11,51,8.6,186,"2,168",> 100%
State,Ohio,All,2010-11,52,9.6,213,"2,214",> 100%
State,Ohio,All,2010-11,1,9.6,224,"2,340",> 100%
State,Ohio,All,2010-11,2,9.5,221,"2,321",> 100%
State,Ohio,All,2010-11,3,9.9,228,"2,302",> 100%
State,Ohio,All,2010-11,4,9.8,221,"2,262",> 100%
State,Ohio,All,2010-11,5,8.6,196,"2,277",> 100%
State,Ohio,All,2010-11,6,9.8,227,"2,319",> 100%
State,Ohio,All,2010-11,7,9.7,228,"2,359",> 100%
State,Ohio,All,2010-11,8,10.3,234,"2,263",> 100%
State,Ohio,All,2010-11,9,10.5,240,"2,294",> 100%
State,Ohio,All,2010-11,10,9.8,226,"2,314",> 100%
State,Ohio,All,2010-11,11,10.8,242,"2,245",> 100%
State,Ohio,All,2010-11,12,9.8,209,"2,122",> 100%
State,Ohio,All,2010-11,13,8.4,189,"2,251",> 100%
State,Ohio,All,2010-11,14,8.4,179,"2,132",> 100%
State,Ohio,All,2010-11,15,8.3,176,"2,126",> 100%
State,Ohio,All,2010-11,16,9.4,194,"2,069",> 100%
State,Ohio,All,2010-11,17,8.5,174,"2,057",100%
State,Ohio,All,2010-11,18,9.4,190,"2,029",98.60%
State,Ohio,All,2010-11,19,9.1,186,"2,039",99.10%
State,Ohio,All,2010-11,20,7.5,148,"1,971",95.80%
State,Ohio,All,2010-11,21,8.5,170,"2,010",97.70%
State,Ohio,All,2010-11,22,9,180,"1,996",97%
State,Ohio,All,2010-11,23,7.4,151,"2,044",99.30%
State,Ohio,All,2010-11,24,7.4,150,"2,032",98.70%
State,Ohio,All,2010-11,25,8.5,166,"1,942",94.40%
State,Ohio,All,2010-11,26,7.9,151,"1,919",93.20%
State,Ohio,All,2010-11,27,8.1,165,"2,044",99.30%
State,Ohio,All,2010-11,28,7.9,155,"1,974",95.90%
State,Ohio,All,2010-11,29,6.4,131,"2,037",99%
State,Ohio,All,2010-11,30,6.9,135,"1,956",95%
State,Ohio,All,2010-11,31,6.6,128,"1,949",94.70%
State,Ohio,All,2010-11,32,6.3,119,"1,898",92.20%
State,Ohio,All,2010-11,33,7.8,151,"1,936",94.10%
State,Ohio,All,2010-11,34,6.4,129,"2,016",98%
State,Ohio,All,2010-11,35,6.9,136,"1,968",95.60%
State,Ohio,All,2010-11,36,6.3,120,"1,905",92.60%
State,Ohio,All,2010-11,37,7.4,148,"2,012",97.80%
State,Ohio,All,2010-11,38,7.1,142,"1,994",96.90%
State,Ohio,All,2010-11,39,6.7,130,"1,953",94.90%
State,Oklahoma,All,2010-11,40,6.5,45,688,98.80%
State,Oklahoma,All,2010-11,41,7,48,690,99.10%
State,Oklahoma,All,2010-11,42,7.1,48,679,97.50%
State,Oklahoma,All,2010-11,43,7.7,53,690,99.10%
State,Oklahoma,All,2010-11,44,9.5,67,707,> 100%
State,Oklahoma,All,2010-11,45,8.8,62,702,> 100%
State,Oklahoma,All,2010-11,46,7.7,54,702,> 100%
State,Oklahoma,All,2010-11,47,7,52,740,> 100%
State,Oklahoma,All,2010-11,48,8.8,64,725,> 100%
State,Oklahoma,All,2010-11,49,7.9,60,755,> 100%
State,Oklahoma,All,2010-11,50,7.6,58,765,> 100%
State,Oklahoma,All,2010-11,51,8.9,67,749,> 100%
State,Oklahoma,All,2010-11,52,10,83,829,> 100%
State,Oklahoma,All,2010-11,1,10.1,81,801,> 100%
State,Oklahoma,All,2010-11,2,11.1,88,796,> 100%
State,Oklahoma,All,2010-11,3,12.5,100,799,> 100%
State,Oklahoma,All,2010-11,4,11.4,90,791,> 100%
State,Oklahoma,All,2010-11,5,11.2,92,818,> 100%
State,Oklahoma,All,2010-11,6,13.4,114,853,> 100%
State,Oklahoma,All,2010-11,7,12.6,109,864,> 100%
State,Oklahoma,All,2010-11,8,10.9,78,718,> 100%
State,Oklahoma,All,2010-11,9,9.3,67,722,> 100%
State,Oklahoma,All,2010-11,10,9.1,67,736,> 100%
State,Oklahoma,All,2010-11,11,8.4,62,742,> 100%
State,Oklahoma,All,2010-11,12,8.1,57,708,> 100%
State,Oklahoma,All,2010-11,13,9.2,66,719,> 100%
State,Oklahoma,All,2010-11,14,10.7,82,763,> 100%
State,Oklahoma,All,2010-11,15,8.9,66,743,> 100%
State,Oklahoma,All,2010-11,16,9.4,63,672,96.50%
State,Oklahoma,All,2010-11,17,8.9,61,683,98.10%
State,Oklahoma,All,2010-11,18,8.8,61,690,99.10%
State,Oklahoma,All,2010-11,19,8.2,58,705,> 100%
State,Oklahoma,All,2010-11,20,6.9,45,648,93.10%
State,Oklahoma,All,2010-11,21,9.5,68,717,> 100%
State,Oklahoma,All,2010-11,22,9,61,678,97.40%
State,Oklahoma,All,2010-11,23,8.4,56,667,95.80%
State,Oklahoma,All,2010-11,24,7.1,49,695,99.80%
State,Oklahoma,All,2010-11,25,6.7,46,686,98.50%
State,Oklahoma,All,2010-11,26,6.4,42,658,94.50%
State,Oklahoma,All,2010-11,27,8.4,57,681,97.80%
State,Oklahoma,All,2010-11,28,6.9,48,699,> 100%
State,Oklahoma,All,2010-11,29,6.7,46,685,98.40%
State,Oklahoma,All,2010-11,30,6.5,44,677,97.20%
State,Oklahoma,All,2010-11,31,8.1,61,756,> 100%
State,Oklahoma,All,2010-11,32,8.1,56,695,99.80%
State,Oklahoma,All,2010-11,33,8.8,57,649,93.20%
State,Oklahoma,All,2010-11,34,5.5,34,617,88.60%
State,Oklahoma,All,2010-11,35,6,41,683,98.10%
State,Oklahoma,All,2010-11,36,6.4,44,687,98.70%
State,Oklahoma,All,2010-11,37,8.5,53,621,89.20%
State,Oklahoma,All,2010-11,38,6,41,682,97.90%
State,Oklahoma,All,2010-11,39,6.9,48,698,> 100%
State,Oregon,All,2010-11,40,6.6,39,594,96.40%
State,Oregon,All,2010-11,41,6.3,36,568,92.20%
State,Oregon,All,2010-11,42,7.8,47,603,97.90%
State,Oregon,All,2010-11,43,6.3,39,621,> 100%
State,Oregon,All,2010-11,44,5.6,35,628,> 100%
State,Oregon,All,2010-11,45,5.5,35,633,> 100%
State,Oregon,All,2010-11,46,6,35,584,94.80%
State,Oregon,All,2010-11,47,7.7,49,636,> 100%
State,Oregon,All,2010-11,48,6.2,40,648,> 100%
State,Oregon,All,2010-11,49,8.1,56,694,> 100%
State,Oregon,All,2010-11,50,7.4,47,632,> 100%
State,Oregon,All,2010-11,51,5.9,39,657,> 100%
State,Oregon,All,2010-11,52,8.2,53,644,> 100%
State,Oregon,All,2010-11,1,6.2,40,644,> 100%
State,Oregon,All,2010-11,2,6.3,43,684,> 100%
State,Oregon,All,2010-11,3,5.6,35,629,> 100%
State,Oregon,All,2010-11,4,5.9,38,649,> 100%
State,Oregon,All,2010-11,5,7.1,43,609,98.90%
State,Oregon,All,2010-11,6,7.8,51,656,> 100%
State,Oregon,All,2010-11,7,5.8,37,641,> 100%
State,Oregon,All,2010-11,8,8.9,58,654,> 100%
State,Oregon,All,2010-11,9,7.9,54,687,> 100%
State,Oregon,All,2010-11,10,8.1,53,654,> 100%
State,Oregon,All,2010-11,11,6.8,44,648,> 100%
State,Oregon,All,2010-11,12,5.1,37,728,> 100%
State,Oregon,All,2010-11,13,7.3,47,644,> 100%
State,Oregon,All,2010-11,14,8,54,673,> 100%
State,Oregon,All,2010-11,15,7.9,51,644,> 100%
State,Oregon,All,2010-11,16,7,44,633,> 100%
State,Oregon,All,2010-11,17,5.7,36,632,> 100%
State,Oregon,All,2010-11,18,6.1,37,608,98.70%
State,Oregon,All,2010-11,19,7.3,46,634,> 100%
State,Oregon,All,2010-11,20,8.9,58,653,> 100%
State,Oregon,All,2010-11,21,5.5,34,615,99.80%
State,Oregon,All,2010-11,22,6.3,37,587,95.30%
State,Oregon,All,2010-11,23,6.1,35,574,93.20%
State,Oregon,All,2010-11,24,6.4,37,574,93.20%
State,Oregon,All,2010-11,25,4.9,32,658,> 100%
State,Oregon,All,2010-11,26,5.9,36,609,98.90%
State,Oregon,All,2010-11,27,6.4,37,579,94%
State,Oregon,All,2010-11,28,5.7,34,599,97.20%
State,Oregon,All,2010-11,29,5.5,32,585,95%
State,Oregon,All,2010-11,30,5,29,582,94.50%
State,Oregon,All,2010-11,31,5,31,622,> 100%
State,Oregon,All,2010-11,32,4.4,25,569,92.40%
State,Oregon,All,2010-11,33,6.1,36,588,95.40%
State,Oregon,All,2010-11,34,3.7,22,602,97.70%
State,Oregon,All,2010-11,35,5.1,29,564,91.50%
State,Oregon,All,2010-11,36,4.5,27,605,98.20%
State,Oregon,All,2010-11,37,4.7,27,579,94%
State,Oregon,All,2010-11,38,4.2,23,543,88.10%
State,Oregon,All,2010-11,39,5.6,34,610,99%
State,Pennsylvania,All,2010-11,40,5.9,142,"2,400",99.60%
State,Pennsylvania,All,2010-11,41,6.9,169,"2,456",> 100%
State,Pennsylvania,All,2010-11,42,7.2,179,"2,500",> 100%
State,Pennsylvania,All,2010-11,43,6.8,160,"2,361",98%
State,Pennsylvania,All,2010-11,44,6.1,148,"2,418",> 100%
State,Pennsylvania,All,2010-11,45,6.4,152,"2,380",98.80%
State,Pennsylvania,All,2010-11,46,5.6,137,"2,459",> 100%
State,Pennsylvania,All,2010-11,47,5.8,134,"2,306",95.70%
State,Pennsylvania,All,2010-11,48,7.1,176,"2,480",> 100%
State,Pennsylvania,All,2010-11,49,6.7,175,"2,595",> 100%
State,Pennsylvania,All,2010-11,50,6.9,180,"2,627",> 100%
State,Pennsylvania,All,2010-11,51,7.3,194,"2,658",> 100%
State,Pennsylvania,All,2010-11,52,7.7,209,"2,700",> 100%
State,Pennsylvania,All,2010-11,1,8,219,"2,747",> 100%
State,Pennsylvania,All,2010-11,2,8,209,"2,601",> 100%
State,Pennsylvania,All,2010-11,3,7,195,"2,794",> 100%
State,Pennsylvania,All,2010-11,4,8.7,239,"2,743",> 100%
State,Pennsylvania,All,2010-11,5,7.9,221,"2,781",> 100%
State,Pennsylvania,All,2010-11,6,8.3,224,"2,696",> 100%
State,Pennsylvania,All,2010-11,7,8.8,245,"2,783",> 100%
State,Pennsylvania,All,2010-11,8,9,244,"2,724",> 100%
State,Pennsylvania,All,2010-11,9,8.7,239,"2,746",> 100%
State,Pennsylvania,All,2010-11,10,9.3,262,"2,808",> 100%
State,Pennsylvania,All,2010-11,11,8.3,218,"2,617",> 100%
State,Pennsylvania,All,2010-11,12,8.3,216,"2,594",> 100%
State,Pennsylvania,All,2010-11,13,8.7,224,"2,569",> 100%
State,Pennsylvania,All,2010-11,14,6.5,164,"2,505",> 100%
State,Pennsylvania,All,2010-11,15,8,196,"2,461",> 100%
State,Pennsylvania,All,2010-11,16,6.4,151,"2,364",98.10%
State,Pennsylvania,All,2010-11,17,6.9,162,"2,362",98%
State,Pennsylvania,All,2010-11,18,7,164,"2,359",97.90%
State,Pennsylvania,All,2010-11,19,7.5,183,"2,449",> 100%
State,Pennsylvania,All,2010-11,20,7.2,169,"2,359",97.90%
State,Pennsylvania,All,2010-11,21,7.2,168,"2,343",97.20%
State,Pennsylvania,All,2010-11,22,7,170,"2,442",> 100%
State,Pennsylvania,All,2010-11,23,7.2,173,"2,396",99.40%
State,Pennsylvania,All,2010-11,24,6.3,148,"2,333",96.80%
State,Pennsylvania,All,2010-11,25,6.7,155,"2,308",95.80%
State,Pennsylvania,All,2010-11,26,6.6,155,"2,340",97.10%
State,Pennsylvania,All,2010-11,27,5.4,128,"2,362",98%
State,Pennsylvania,All,2010-11,28,6.1,142,"2,334",96.90%
State,Pennsylvania,All,2010-11,29,6.1,145,"2,361",98%
State,Pennsylvania,All,2010-11,30,6.1,138,"2,277",94.50%
State,Pennsylvania,All,2010-11,31,5.4,120,"2,229",92.50%
State,Pennsylvania,All,2010-11,32,6.1,134,"2,214",91.90%
State,Pennsylvania,All,2010-11,33,5.5,123,"2,235",92.80%
State,Pennsylvania,All,2010-11,34,5.7,123,"2,152",89.30%
State,Pennsylvania,All,2010-11,35,5.9,138,"2,347",97.40%
State,Pennsylvania,All,2010-11,36,6.3,143,"2,254",93.60%
State,Pennsylvania,All,2010-11,37,5.3,119,"2,243",93.10%
State,Pennsylvania,All,2010-11,38,6.2,142,"2,304",95.60%
State,Pennsylvania,All,2010-11,39,6.5,156,"2,396",99.40%
State,Rhode Island,All,2010-11,40,7.3,15,205,> 100%
State,Rhode Island,All,2010-11,41,8.2,15,182,> 100%
State,Rhode Island,All,2010-11,42,7.5,12,160,88.40%
State,Rhode Island,All,2010-11,43,10.1,19,189,> 100%
State,Rhode Island,All,2010-11,44,7.4,13,176,97.30%
State,Rhode Island,All,2010-11,45,7.1,14,198,> 100%
State,Rhode Island,All,2010-11,46,9.4,20,212,> 100%
State,Rhode Island,All,2010-11,47,12.3,22,179,98.90%
State,Rhode Island,All,2010-11,48,10,20,200,> 100%
State,Rhode Island,All,2010-11,49,10.5,21,200,> 100%
State,Rhode Island,All,2010-11,50,9.1,19,209,> 100%
State,Rhode Island,All,2010-11,51,10.7,20,187,> 100%
State,Rhode Island,All,2010-11,52,11.2,25,223,> 100%
State,Rhode Island,All,2010-11,1,8.3,17,205,> 100%
State,Rhode Island,All,2010-11,2,9.9,21,213,> 100%
State,Rhode Island,All,2010-11,3,12.3,26,212,> 100%
State,Rhode Island,All,2010-11,4,13.8,28,203,> 100%
State,Rhode Island,All,2010-11,5,12.8,29,227,> 100%
State,Rhode Island,All,2010-11,6,11.7,25,214,> 100%
State,Rhode Island,All,2010-11,7,8.7,17,195,> 100%
State,Rhode Island,All,2010-11,8,11.1,22,199,> 100%
State,Rhode Island,All,2010-11,9,12.8,27,211,> 100%
State,Rhode Island,All,2010-11,10,11.5,24,209,> 100%
State,Rhode Island,All,2010-11,11,12.2,25,205,> 100%
State,Rhode Island,All,2010-11,12,11.6,24,207,> 100%
State,Rhode Island,All,2010-11,13,11.5,24,209,> 100%
State,Rhode Island,All,2010-11,14,13.5,26,193,> 100%
State,Rhode Island,All,2010-11,15,14.1,27,192,> 100%
State,Rhode Island,All,2010-11,16,11.9,20,168,92.80%
State,Rhode Island,All,2010-11,17,11.9,22,185,> 100%
State,Rhode Island,All,2010-11,18,9.7,17,175,96.70%
State,Rhode Island,All,2010-11,19,7.8,14,180,99.50%
State,Rhode Island,All,2010-11,20,9.8,19,194,> 100%
State,Rhode Island,All,2010-11,21,10,17,170,93.90%
State,Rhode Island,All,2010-11,22,11.9,22,185,> 100%
State,Rhode Island,All,2010-11,23,9.1,16,175,96.70%
State,Rhode Island,All,2010-11,24,6.7,12,178,98.40%
State,Rhode Island,All,2010-11,25,8.9,14,157,86.80%
State,Rhode Island,All,2010-11,26,7.9,12,152,84%
State,Rhode Island,All,2010-11,27,12,21,175,96.70%
State,Rhode Island,All,2010-11,28,8.2,16,195,> 100%
State,Rhode Island,All,2010-11,29,7.4,13,176,97.30%
State,Rhode Island,All,2010-11,30,11.9,19,159,87.90%
State,Rhode Island,All,2010-11,31,11.9,21,176,97.30%
State,Rhode Island,All,2010-11,32,5.7,9,158,87.30%
State,Rhode Island,All,2010-11,33,19.3,27,140,77.40%
State,Rhode Island,All,2010-11,34,16.3,30,184,> 100%
State,Rhode Island,All,2010-11,35,9,16,178,98.40%
State,Rhode Island,All,2010-11,36,7.6,13,172,95%
State,Rhode Island,All,2010-11,37,6.7,12,180,99.50%
State,Rhode Island,All,2010-11,38,7.6,13,172,95%
State,Rhode Island,All,2010-11,39,10.9,17,156,86.20%
State,South Carolina,All,2010-11,40,5.8,45,772,96.80%
State,South Carolina,All,2010-11,41,7.6,56,741,93%
State,South Carolina,All,2010-11,42,7.5,58,776,97.30%
State,South Carolina,All,2010-11,43,8.2,63,772,96.80%
State,South Carolina,All,2010-11,44,7.2,57,789,99%
State,South Carolina,All,2010-11,45,6.6,54,817,> 100%
State,South Carolina,All,2010-11,46,5.8,46,792,99.30%
State,South Carolina,All,2010-11,47,8.8,72,817,> 100%
State,South Carolina,All,2010-11,48,7.7,66,855,> 100%
State,South Carolina,All,2010-11,49,7.2,63,869,> 100%
State,South Carolina,All,2010-11,50,6.9,63,917,> 100%
State,South Carolina,All,2010-11,51,8.3,77,928,> 100%
State,South Carolina,All,2010-11,52,9.8,91,929,> 100%
State,South Carolina,All,2010-11,1,8.7,81,933,> 100%
State,South Carolina,All,2010-11,2,9.8,89,910,> 100%
State,South Carolina,All,2010-11,3,10,90,902,> 100%
State,South Carolina,All,2010-11,4,7.7,69,898,> 100%
State,South Carolina,All,2010-11,5,7.9,68,863,> 100%
State,South Carolina,All,2010-11,6,10.1,86,850,> 100%
State,South Carolina,All,2010-11,7,9.1,84,922,> 100%
State,South Carolina,All,2010-11,8,11.4,101,884,> 100%
State,South Carolina,All,2010-11,9,8.9,74,830,> 100%
State,South Carolina,All,2010-11,10,9.8,82,841,> 100%
State,South Carolina,All,2010-11,11,10,81,813,> 100%
State,South Carolina,All,2010-11,12,9.6,77,806,> 100%
State,South Carolina,All,2010-11,13,8.3,68,823,> 100%
State,South Carolina,All,2010-11,14,8.3,66,793,99.50%
State,South Carolina,All,2010-11,15,8.2,61,742,93.10%
State,South Carolina,All,2010-11,16,7.5,57,765,96%
State,South Carolina,All,2010-11,17,8.1,61,753,94.50%
State,South Carolina,All,2010-11,18,7.7,61,793,99.50%
State,South Carolina,All,2010-11,19,8.2,63,764,95.80%
State,South Carolina,All,2010-11,20,7.9,67,843,> 100%
State,South Carolina,All,2010-11,21,7.9,63,801,> 100%
State,South Carolina,All,2010-11,22,8.8,68,777,97.50%
State,South Carolina,All,2010-11,23,8.1,66,814,> 100%
State,South Carolina,All,2010-11,24,6.1,47,772,96.80%
State,South Carolina,All,2010-11,25,7,55,785,98.50%
State,South Carolina,All,2010-11,26,7.6,59,775,97.20%
State,South Carolina,All,2010-11,27,6.1,47,770,96.60%
State,South Carolina,All,2010-11,28,7.4,60,808,> 100%
State,South Carolina,All,2010-11,29,7.2,51,705,88.40%
State,South Carolina,All,2010-11,30,6.6,52,784,98.30%
State,South Carolina,All,2010-11,31,5.6,44,783,98.20%
State,South Carolina,All,2010-11,32,6.6,46,702,88.10%
State,South Carolina,All,2010-11,33,6.7,51,761,95.50%
State,South Carolina,All,2010-11,34,5.9,45,762,95.60%
State,South Carolina,All,2010-11,35,6.1,46,748,93.80%
State,South Carolina,All,2010-11,36,5.3,40,756,94.80%
State,South Carolina,All,2010-11,37,4.8,38,799,> 100%
State,South Carolina,All,2010-11,38,6.3,48,767,96.20%
State,South Carolina,All,2010-11,39,6.7,48,719,90.20%
State,South Dakota,All,2010-11,40,16,25,156,> 100%
State,South Dakota,All,2010-11,41,13.2,20,151,> 100%
State,South Dakota,All,2010-11,42,12.2,18,147,> 100%
State,South Dakota,All,2010-11,43,12.4,18,145,> 100%
